"row_number","athlete_name","session_type","session_name","session_num","time","C_res_acc","C_peak_mag","C_f_time","C_Jump","C_jh","C_PL","C_acc_zone","C_acc_zone_time","C_ma_Peak","C_raw_peak_mag","C_active_time","L_res_acc","L_peak_mag","L_f_time","L_Jump","L_jh","L_PL","L_acc_zone","L_acc_zone_time","L_ma_Peak","L_raw_peak_mag","L_active_time","R_res_acc","R_peak_mag","R_f_time","R_Jump","R_jh","R_PL","R_acc_zone","R_acc_zone_time","R_ma_Peak","R_raw_peak_mag","R_active_time"
64.24,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.6215307636549,0,NA,0,NA,0.00730194157001022,0,2,0,0,1.6215307636549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.25,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.57532414854778,0,NA,0,NA,0.00340597024667324,0,2,0,0,1.57532414854778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.26,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.5534766062696,0,NA,0,NA,0.00297855013554582,0,2,0,0,1.5534766062696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.27,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.54967891703451,0,NA,0,NA,0.00488393424997297,0,2,0,0,1.54967891703451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.28,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.55556955797998,0,NA,0,NA,0.0056524911660664,0,2,0,0,1.55556955797998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.29,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.5611009855948,0,NA,0,NA,0.00533809777325315,0,2,0,0,1.5611009855948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.3,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.55641751248416,0,NA,0,NA,0.00487600516353957,0,2,0,0,1.55641751248416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.31,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.53474623452367,0,NA,0,NA,0.00511310026551036,0,2,0,0,1.53474623452367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.32,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.49417655160395,0,NA,0,NA,0.00593725126041847,0,1.5,0,0,1.49417655160395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.33,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.43743824953713,0,NA,0,NA,0.00679768922465719,0,1.5,0,0,1.43743824953713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.34,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.37036694328937,0,NA,0,NA,0.00736782711318964,0,1.5,0,0,1.37036694328937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.35,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.29997429040778,0,NA,0,NA,0.00751679861430543,0,1.5,0,0,1.29997429040778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.36,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.23252607941735,0,NA,0,NA,0.00723198906813807,0,1.5,0,0,1.23252607941735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.37,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.17188796012849,0,NA,0,NA,0.00660725296588129,0,1.5,0,0,1.17188796012849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.38,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.11866713855233,0,NA,0,NA,0.00584086398663582,0,1.5,0,0,1.11866713855233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.39,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.0706388429518,0,NA,0,NA,0.00523624168178006,0,1.5,0,0,1.0706388429518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.4,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.02436267198767,0,NA,0,NA,0.00507016604714796,0,1.5,0,0,1.02436267198767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.41,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.977214839937868,0,NA,0,NA,0.00526704063119438,0,1,0,0,0.977214839937868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.42,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.928768289591381,0,NA,0,NA,0.00542025543530418,0,1,0,0,0.928768289591381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.43,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.88079706980281,0,NA,0,NA,0.0051949575518953,0,1,0,0,0.88079706980281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.44,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.836056720159362,0,NA,0,NA,0.00452396016873279,0,1,0,0,0.836056720159362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.45,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.796771676672695,0,NA,0,NA,0.0035841281355225,0,1,0,0,0.796771676672695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.46,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.763767111962502,0,NA,0,NA,0.00276426957783847,0,1,0,0,0.763767111962502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.47,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.736480169384018,0,NA,0,NA,0.00259841589611901,0,1,0,0,0.736480169384018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.48,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.713450633708427,0,NA,0,NA,0.00314114290251272,0,1,0,0,0.713450633708427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.49,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.692845631303039,0,NA,0,NA,0.00386017634164785,0,1,0,0,0.692845631303039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.5,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.672873270376784,0,NA,0,NA,0.00436492409018704,0,1,0,0,0.672873270376784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.51,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.652120441659309,0,NA,0,NA,0.00448625141143333,0,1,0,0,0.652120441659309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.52,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.629811035144258,0,NA,0,NA,0.00419194632270087,0,1,0,0,0.629811035144258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.53,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.605958072924155,0,NA,0,NA,0.00355802261093496,0,1,0,0,0.605958072924155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.54,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.581475739683322,0,NA,0,NA,0.00276805761664125,0,1,0,0,0.581475739683322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.55,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.558303141040808,0,NA,0,NA,0.00217399138485367,0,1,0,0,0.558303141040808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.56,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.539403881189588,0,NA,0,NA,0.0022468940446744,0,1,0,0,0.539403881189588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.57,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.528383829969496,0,NA,0,NA,0.00289184119570527,0,1,0,0,0.528383829969496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.58,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.528563988883908,0,NA,0,NA,0.0036030699474311,0,1,0,0,0.528563988883908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.59,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.541751889045953,0,NA,0,NA,0.00411410363997934,0,1,0,0,0.541751889045953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.6,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.567545201878374,0,NA,0,NA,0.00441704538860815,0,1,0,0,0.567545201878374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.61,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.603877062138175,0,NA,0,NA,0.00467859585842732,0,1,0,0,0.603877062138175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.62,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.648371762849711,0,NA,0,NA,0.00510561350015437,0,1,0,0,0.648371762849711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.63,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.699372553027197,0,NA,0,NA,0.00577391039466482,0,1,0,0,0.699372553027197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.64,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.756043349152576,0,NA,0,NA,0.00658763113754279,0,1,0,0,0.756043349152576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.65,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.817820744644532,0,NA,0,NA,0.00739485523216834,0,1,0,0,0.817820744644532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.66,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.883843861931431,0,NA,0,NA,0.00806217678980394,0,1,0,0,0.883843861931431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.67,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.952682992739259,0,NA,0,NA,0.00842262890314579,0,1,0,0,0.952682992739259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.68,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.02208947650755,0,NA,0,NA,0.00821971799871772,0,1.5,0,0,1.02208947650755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.69,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.08838494105913,0,NA,0,NA,0.00719854479896141,0,1.5,0,0,1.08838494105913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.7,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.14586714447435,0,NA,0,NA,0.0053373980659029,0,1.5,0,0,1.14586714447435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.71,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.18730722348076,0,NA,0,NA,0.00322393773681742,0,1.5,0,0,1.18730722348076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.72,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.20605327545811,0,NA,0,NA,0.00293343465523087,1.5,1.5,1,1.20605327545811,1.20605327545811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.73,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.19881475712838,0,NA,0,NA,0.00464718706075487,0,1.5,0,0,1.19881475712838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.74,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.16743269303729,0,NA,0,NA,0.00602340749394803,0,1.5,0,0,1.16743269303729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.75,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.11858160010936,0,NA,0,NA,0.00635866701546414,0,1.5,0,0,1.11858160010936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.76,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.06173696460883,0,NA,0,NA,0.00571370816707865,0,1.5,0,0,1.06173696460883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.77,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.00668531815269,0,NA,0,NA,0.00452008093485558,0,1.5,0,0,1.00668531815269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.78,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.961620492323228,0,NA,0,NA,0.00337282851266625,0,1,0,0,0.961620492323228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.79,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.931887560756032,0,NA,0,NA,0.00274411933107797,0,1,0,0,0.931887560756032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.8,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.919026011916975,0,NA,0,NA,0.00253816241213288,0,1,0,0,0.919026011916975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.81,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.92044917197261,0,NA,0,NA,0.00229173791273399,0,1,0,0,0.92044917197261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.82,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.930559539557334,0,NA,0,NA,0.00180948261268785,0,1,0,0,0.930559539557334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.83,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.943193154590547,0,NA,0,NA,0.00123118449039113,0,1,0,0,0.943193154590547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.84,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.95410969214996,0,NA,0,NA,0.000884712605133679,0,1,0,0,0.95410969214996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.85,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.962227169602873,0,NA,0,NA,0.000943038852763566,0,1,0,0,0.962227169602873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.86,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.969189445816907,0,NA,0,NA,0.0011806847130522,0,1,0,0,0.969189445816907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.87,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.977771824775481,0,NA,0,NA,0.00148030925298698,0,1,0,0,0.977771824775481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.88,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.99009295137402,0,NA,0,NA,0.00177670014285597,0,1,0,0,0.99009295137402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.89,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.00648366146274,0,NA,0,NA,0.00197554747348445,0,1.5,0,0,1.00648366146274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.9,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.02535001690215,0,NA,0,NA,0.00205990380356872,0,1.5,0,0,1.02535001690215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.91,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.04382915056791,0,NA,0,NA,0.0020884855085032,0,1.5,0,0,1.04382915056791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.92,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.05873245260933,0,NA,0,NA,0.00205722896850402,0,1.5,0,0,1.05873245260933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.93,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.0672949416367,0,NA,0,NA,0.00189692429991123,1.5,1.5,1,1.06760485166618,1.0672949416367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.94,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.06760485166618,0,NA,0,NA,0.00170889796378007,0,1.5,0,0,1.06760485166618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.95,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.05899456169026,0,NA,0,NA,0.0017997045926133,0,1.5,0,0,1.05899456169026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.96,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.04261066742942,0,NA,0,NA,0.00209261775395246,0,1.5,0,0,1.04261066742942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.97,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.02180037266853,0,NA,0,NA,0.00215643557310944,0,1.5,0,0,1.02180037266853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.98,"Athlete 1","Training","",1,2021-10-25 00:03:32,1.00160667798047,0,NA,0,NA,0.00183989626097631,0,1.5,0,0,1.00160667798047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64.99,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.987164786310018,0,NA,0,NA,0.00150163990540272,0,1,0,0,0.987164786310018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,"Athlete 1","Training","",1,2021-10-25 00:03:32,0.981700471311807,0,NA,0,NA,0.00163443563547098,0,1,0,0,0.981700471311807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.01,"Athlete 1","Training","",1,2021-10-25 00:03:33,0.985214371804731,0,NA,0,NA,0.00184454112826313,0,1,0,0,0.985214371804731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.02,"Athlete 1","Training","",1,2021-10-25 00:03:33,0.994535794903308,0,NA,0,NA,0.0015977880434688,0,1,0,0,0.994535794903308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.03,"Athlete 1","Training","",1,2021-10-25 00:03:33,1.00474032198978,0,NA,0,NA,0.000885227874474836,0,1.5,0,0,1.00474032198978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.04,"Athlete 1","Training","",1,2021-10-25 00:03:33,1.01132000854388,0,NA,0,NA,0.000719136550867808,0,1.5,0,0,1.01132000854388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.05,"Athlete 1","Training","",1,2021-10-25 00:03:33,1.01208557531497,0,NA,0,NA,0.00153014124409198,0,1.5,0,0,1.01208557531497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.06,"Athlete 1","Training","",1,2021-10-25 00:03:33,1.00783185093882,0,NA,0,NA,0.00202027334148272,0,1.5,0,0,1.00783185093882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.07,"Athlete 1","Training","",1,2021-10-25 00:03:33,1.00147787180925,0,NA,0,NA,0.00192612015532472,0,1.5,0,0,1.00147787180925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.08,"Athlete 1","Training","",1,2021-10-25 00:03:33,0.99634184735351,0,NA,0,NA,0.00132837620619314,0,1,0,0,0.99634184735351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.09,"Athlete 1","Training","",1,2021-10-25 00:03:33,0.994683404169128,0,NA,0,NA,0.00056483430340997,0,1,0,0,0.994683404169128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.1,"Athlete 1","Training","",1,2021-10-25 00:03:33,0.997204530402978,0,NA,0,NA,0.000692353368397726,0,1,0,0,0.997204530402978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.11,"Athlete 1","Training","",1,2021-10-25 00:03:33,1.00332978435394,0,NA,0,NA,0.00124418383227929,0,1.5,0,0,1.00332978435394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.12,"Athlete 1","Training","",1,2021-10-25 00:03:33,1.01168436913492,0,NA,0,NA,0.00147638357008548,0,1.5,0,0,1.01168436913492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.13,"Athlete 1","Training","",1,2021-10-25 00:03:33,1.02044045917634,0,NA,0,NA,0.00132546343653808,0,1.5,0,0,1.02044045917634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.14,"Athlete 1","Training","",1,2021-10-25 00:03:33,1.02757165885493,0,NA,0,NA,0.000861818819781233,0,1.5,0,0,1.02757165885493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.15,"Athlete 1","Training","",1,2021-10-25 00:03:33,1.03117470067167,0,NA,0,NA,0.000338296021931584,1.5,1.5,1,1.03117470067167,1.03117470067167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.16,"Athlete 1","Training","",1,2021-10-25 00:03:33,1.02993970539345,0,NA,0,NA,0.000709656893116202,0,1.5,0,0,1.02993970539345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.17,"Athlete 1","Training","",1,2021-10-25 00:03:33,1.02368966246105,0,NA,0,NA,0.00126963189465171,0,1.5,0,0,1.02368966246105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.18,"Athlete 1","Training","",1,2021-10-25 00:03:33,1.01372646973701,0,NA,0,NA,0.001543163596369,0,1.5,0,0,1.01372646973701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.19,"Athlete 1","Training","",1,2021-10-25 00:03:33,1.002653429296,0,NA,0,NA,0.00141159408641823,0,1.5,0,0,1.002653429296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.2,"Athlete 1","Training","",1,2021-10-25 00:03:33,0.993549891291596,0,NA,0,NA,0.00090509860331986,0,1,0,0,0.993549891291596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.21,"Athlete 1","Training","",1,2021-10-25 00:03:33,0.988795094273685,0,NA,0,NA,0.00031133185958131,0,1,0,0,0.988795094273685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.22,"Athlete 1","Training","",1,2021-10-25 00:03:33,0.989142475338862,0,NA,0,NA,0.000690055146856062,0,1,0,0,0.989142475338862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.23,"Athlete 1","Training","",1,2021-10-25 00:03:33,0.993528352887885,0,NA,0,NA,0.00113522290754762,0,1,0,0,0.993528352887885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.24,"Athlete 1","Training","",1,2021-10-25 00:03:33,0.999661111691382,0,NA,0,NA,0.00122508522376605,0,1,0,0,0.999661111691382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.25,"Athlete 1","Training","",1,2021-10-25 00:03:33,1.00505550094522,0,NA,0,NA,0.000972471015710389,0,1.5,0,0,1.00505550094522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.26,"Athlete 1","Training","",1,2021-10-25 00:03:33,1.0080339925764,0,NA,0,NA,0.000527079896197682,0,1.5,0,0,1.0080339925764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.27,"Athlete 1","Training","",1,2021-10-25 00:03:33,1.00827424997053,0,NA,0,NA,0.000273391963657211,0,1.5,0,0,1.00827424997053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.28,"Athlete 1","Training","",1,2021-10-25 00:03:33,1.0067029537946,0,NA,0,NA,0.000596906052155842,0,1.5,0,0,1.0067029537946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.29,"Athlete 1","Training","",1,2021-10-25 00:03:33,1.00484563916209,0,NA,0,NA,0.000913804879748009,0,1.5,0,0,1.00484563916209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.3,"Athlete 1","Training","",1,2021-10-25 00:03:33,1.00398846143933,0,NA,0,NA,0.0011331006040189,0,1.5,0,0,1.00398846143933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.31,"Athlete 1","Training","",1,2021-10-25 00:03:33,1.00456418484765,0,NA,0,NA,0.00125046556841185,0,1.5,0,0,1.00456418484765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.32,"Athlete 1","Training","",1,2021-10-25 00:03:33,1.00601348561238,0,NA,0,NA,0.00124339092448456,0,1.5,0,0,1.00601348561238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.33,"Athlete 1","Training","",1,2021-10-25 00:03:33,1.00711849505762,0,NA,0,NA,0.00111625465993625,0,1.5,0,0,1.00711849505762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.34,"Athlete 1","Training","",1,2021-10-25 00:03:33,1.00662885849368,0,NA,0,NA,0.000949076342358048,0,1.5,0,0,1.00662885849368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.35,"Athlete 1","Training","",1,2021-10-25 00:03:33,1.00391384414118,0,NA,0,NA,0.000846959540400078,0,1.5,0,0,1.00391384414118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.36,"Athlete 1","Training","",1,2021-10-25 00:03:33,0.999327432745095,0,NA,0,NA,0.000813900030362773,0,1,0,0,0.999327432745095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.37,"Athlete 1","Training","",1,2021-10-25 00:03:33,0.994060402085678,0,NA,0,NA,0.000791964486434311,0,1,0,0,0.994060402085678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65.38,"Athlete 1","Training","",1,2021-10-25 00:03:33,0.989541391416203,0,NA,0,NA,0.000782283626422885,0,1,0,0,0.989541391416203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
