ms,xacc,yacc,zacc
174810,-0.05,0.13,1.91
174819,-0.01,0.11,1.9
174827,0.11,0.1,1.9
174836,0.16,0.11,1.87
174844,0.16,0.16,1.76
174853,0.13,0.18,1.63
174865,0.08,0.17,1.54
174873,0.02,0.15,1.51
174881,-0.03,0.17,1.5
174890,-0.06,0.19,1.47
174898,-0.01,0.21,1.48
174906,0.05,0.21,1.48
174915,0.11,0.19,1.47
174926,0.16,0.15,1.46
174934,0.19,0.12,1.45
174943,0.18,0.11,1.41
174951,0.16,0.09,1.36
174959,0.13,0.09,1.31
174968,0.1,0.11,1.24
174979,0.05,0.11,1.17
174987,0.01,0.1,1.1
174995,-0.02,0.1,1.04
175004,-0.04,0.1,0.98
175012,-0.05,0.11,0.92
175020,-0.04,0.11,0.86
175028,-0.02,0.08,0.84
175040,0.01,0.07,0.78
175048,0.04,0.05,0.73
175056,0.07,0.04,0.68
175064,0.09,0.03,0.64
175073,0.1,0.03,0.62
175081,0.1,0.02,0.59
175089,0.08,0.02,0.55
175101,0.07,0.03,0.52
175109,0.06,0.05,0.5
175117,0.05,0.07,0.48
175125,0.05,0.08,0.47
175134,0.06,0.1,0.45
175142,0.05,0.13,0.45
175153,0.05,0.36,0.44
175162,0.05,0.22,0.46
175170,0.05,0.26,0.48
175178,0.05,0.27,0.51
175187,0.05,0.27,0.56
175195,0.04,0.26,0.61
175203,0.02,0.25,0.69
175214,-0.02,0.19,0.94
175223,-0.02,0.16,1.08
175231,-0.05,0.16,1.08
175239,-0.02,0.18,1.19
175248,0.02,0.21,1.25
175256,0.06,0.23,1.24
175264,0.09,0.25,1.18
175276,0.08,0.24,1.05
175285,0.06,0.21,1.02
175294,0.05,0.19,1.01
175302,0.05,0.17,1
175311,0.04,0.16,0.99
175319,0.05,0.16,0.96
175331,0.05,0.17,0.93
175339,0.04,0.17,0.91
175347,0.04,0.16,0.9
175356,0.04,0.15,0.91
175364,0.05,0.14,0.94
175372,0.04,0.12,0.97
175380,0.03,0.1,0.99
175392,0.03,0.09,1.02
175400,0.04,0.08,1.02
175408,0.04,0.09,1.02
175416,0.04,0.08,1
175424,0.03,0.08,0.98
175433,0.02,0.08,0.99
175441,0.02,0.07,1
175452,0.02,0.07,1.02
175460,0.03,0.07,1.03
175468,0.04,0.05,1.03
175477,0.06,0.05,1.03
175485,0.07,0.05,1.01
175493,0.08,0.05,1
175504,0.08,0.05,1
175513,0.08,0.05,1
175521,0.08,0.07,1
175529,0.07,0.07,0.99
175537,0.07,0.08,0.98
175546,0.06,0.1,0.97
175554,0.06,0.1,0.97
175565,0.06,0.1,0.98
175573,0.05,0.1,0.98
175582,0.04,0.09,0.99
175590,0.04,0.09,1
175598,0.03,0.08,1.01
175606,0.01,0.07,1.02
175615,0.01,0.07,1.02
175626,0.02,0.07,1.02
175634,0.03,0.07,1.01
175642,0.03,0.07,1.01
175651,0.04,0.08,1
175659,0.05,0.09,0.99
175667,0.05,0.11,0.98
175675,0.06,0.12,0.97
175687,0.06,0.13,0.97
175695,0.06,0.13,0.98
175703,0.05,0.13,0.98
175711,0.05,0.13,0.98
175720,0.06,0.12,0.98
175728,0.07,0.12,0.99
175736,0.07,0.12,0.99
175748,0.06,0.12,0.99
175756,0.05,0.12,0.99
175764,0.04,0.13,0.99
175772,0.04,0.14,0.99
175781,0.04,0.16,0.98
175789,0.04,0.18,0.97
175797,0.05,0.21,0.95
175809,0.05,0.23,0.95
175817,0.05,0.26,0.93
175825,0.05,0.27,0.92
175833,0.07,0.28,0.91
175850,0.08,0.28,0.93
175860,0.07,0.27,0.95
175871,0.05,0.27,0.97
175879,0.04,0.29,0.96
175887,0.04,0.29,0.96
175896,0.06,0.33,0.92
175904,0.06,0.36,0.88
175912,0.06,0.37,0.82
175920,0.07,0.35,0.76
175932,0.08,0.27,0.66
175942,0.08,0.23,0.63
175950,0.07,0.17,0.62
175958,0.06,0.12,0.62
175967,0.05,0.07,0.61
175976,0.04,0.04,0.61
175984,0.05,0.04,0.6
175996,0.05,0.06,0.59
176004,0.06,0.06,0.58
176012,0.07,0.06,0.58
176021,0.1,0.06,0.6
176029,0.11,0.05,0.62
176037,0.11,0.03,0.66
176045,0.09,0.02,0.7
176057,0.04,0.01,0.75
176065,0,0.02,0.8
176073,-0.04,0.02,0.86
176081,-0.07,0.01,0.92
176090,-0.08,0,0.95
176098,-0.04,0.02,0.96
176109,-0.01,0.04,0.95
176117,0.03,0.09,0.94
176126,0.09,0.13,0.94
176134,0.1,0.12,0.96
176142,0.11,0.09,1
176151,0.13,0.08,1.06
176159,0.14,0.08,1.1
176170,0.11,0.08,1.13
176178,0.07,0.08,1.13
176187,0.01,0.12,1.13
176195,-0.03,0.18,1.13
176203,-0.05,0.23,1.16
176212,-0.06,0.24,1.21
176223,-0.04,0.23,1.26
176231,-0.02,0.22,1.33
176239,0.01,0.23,1.38
176248,0.05,0.22,1.42
176256,0.1,0.19,1.47
176264,0.13,0.16,1.5
176272,0.13,0.17,1.51
176284,0.14,0.2,1.51
176292,0.14,0.23,1.51
176300,0.12,0.26,1.52
176309,0.1,0.28,1.55
176317,0.07,0.28,1.58
176325,0.04,0.26,1.6
176333,0.01,0.25,1.62
176345,0,0.26,1.62
176353,-0.01,0.26,1.63
176361,0,0.24,1.66
176369,0.01,0.24,1.7
176378,0.02,0.24,1.73
176386,0.03,0.23,1.77
176405,0.06,0.16,1.87
176413,0.06,0.09,1.96
176422,0.05,0.09,2.08
176430,0.02,0.07,2.17
176438,-0.01,-0.01,2.31
176446,-0.03,-0.05,2.44
176455,-0.02,-0.11,2.48
176466,0.11,-0.16,2.49
176474,0.16,-0.1,2.51
176483,0.14,-0.01,2.45
176491,0.11,0.1,2.34
176499,0.13,0.26,2.18
176507,0.15,0.45,1.92
176516,0.08,0.58,1.71
176527,-0.03,0.84,1.01
176535,-0.12,0.82,1.01
176544,-0.19,0.82,0.8
176552,-0.2,0.69,0.59
176560,-0.26,0.51,0.46
176569,-0.23,0.47,0.4
176580,-0.03,0.52,0.11
176589,0.08,0.61,-0.05
176598,0.2,0.67,-0.28
176606,0.28,0.68,-0.53
176615,0.39,0.71,-0.58
176624,0.49,0.68,-0.44
176633,0.44,0.53,-0.24
176644,0.3,0.37,-0.1
176652,0.17,0.23,0.01
176661,0.09,0.13,0.1
176669,0.02,0.06,0.15
176677,-0.03,0.01,0.2
176686,-0.07,-0.03,0.22
176694,-0.08,-0.09,0.24
176705,-0.06,-0.17,0.23
176713,-0.02,-0.19,0.19
176722,0.01,-0.17,0.12
176730,0.02,-0.17,0.04
176739,0.03,-0.15,-0.02
176748,0.03,-0.11,-0.07
176761,0.03,-0.07,-0.09
176770,0.05,-0.1,-0.09
176779,0.04,-0.14,-0.05
176788,0.02,-0.14,0
176797,0.01,-0.13,0.04
176805,0,-0.13,0.08
176814,0.01,-0.14,0.09
176825,0.01,-0.12,0.08
176834,0.03,-0.08,0.06
176842,0.06,-0.02,0.06
176851,0.09,0.1,0.05
176859,0.07,0.17,0.04
176867,0.08,0.21,0.03
176879,0.13,0.29,0
176887,0.14,0.42,-0.05
176896,0.13,0.65,-0.07
176904,0.12,0.83,0.02
176912,0.08,0.81,0.19
176921,0.07,0.84,0.36
176929,0.21,1.35,0.64
176940,0.2,1.56,1.25
176949,0.07,1.18,1.86
176957,0.06,0.62,2.41
176965,-0.24,0.05,2.78
176974,-0.55,-0.52,2.7
176982,-0.32,-0.72,2.47
176993,0.09,-0.19,2.04
177002,0,0.03,2.04
177010,0.12,0.03,1.86
177019,0.18,0.24,1.62
177027,0.12,0.48,1.49
177035,0.13,1.07,1.47
177044,0.2,1.86,1.52
177055,-0.28,-0.4,1.52
177064,-0.03,-0.5,1.79
177073,0.15,-0.24,2.21
177081,0.2,-0.1,2.08
177090,0.28,0.04,1.81
177099,0.22,0.08,1.76
177107,0.06,0,1.73
177119,-0.02,-0.01,1.68
177127,-0.07,0.06,1.63
177135,-0.08,0.12,1.54
177144,-0.06,0.11,1.45
177152,-0.02,0.05,1.41
177160,0.02,-0.02,1.41
177172,0.05,-0.09,1.43
177180,0.04,-0.09,1.41
177188,0.03,-0.04,1.38
177197,0.03,0.01,1.35
177205,0.05,0.05,1.35
177213,0.08,0.08,1.37
177221,0.09,0.08,1.37
177233,0.08,0.07,1.36
177241,0.07,0.1,1.32
177249,0.08,0.13,1.28
177258,0.09,0.17,1.23
177266,0.09,0.19,1.18
177274,0.08,0.17,1.16
177282,0.06,0.13,1.15
177294,0.05,0.1,1.16
177302,0.02,0.09,1.16
177310,0.01,0.08,1.17
177318,0,0.08,1.16
177327,0,0.09,1.16
177335,0,0.11,1.12
177343,0.02,0.11,1.07
177354,0.03,0.11,1.01
177363,0.05,0.13,0.95
177371,0.07,0.15,0.88
177379,0.08,0.16,0.82
177387,0.08,0.16,0.78
177396,0.07,0.17,0.72
177407,0.07,0.16,0.69
177415,0.06,0.14,0.67
177423,0.05,0.13,0.65
177432,0.05,0.12,0.64
177440,0.05,0.13,0.63
177448,0.07,0.14,0.62
177456,0.08,0.14,0.59
177468,0.09,0.16,0.57
177476,0.1,0.19,0.56
177484,0.11,0.22,0.54
177492,0.1,0.24,0.53
177501,0.11,0.24,0.53
177509,0.11,0.25,0.55
177517,0.1,0.27,0.57
177529,0.09,0.29,0.61
177537,0.08,0.29,0.67
177545,0.06,0.31,0.73
177554,0.03,0.33,0.77
177562,0.01,0.34,0.84
177570,0,0.36,0.89
177585,-0.02,0.41,0.99
177593,-0.04,0.42,1.02
177601,-0.03,0.42,1.05
177610,-0.03,0.4,1.07
177618,-0.02,0.37,1.11
177626,0,0.34,1.16
177634,0.02,0.3,1.17
177647,0.03,0.23,1.15
177655,0.04,0.17,1.12
177663,0.07,0.13,1.08
177672,0.08,0.11,1.03
177680,0.07,0.1,0.98
177688,0.06,0.07,0.94
177697,0.06,0.07,0.91
177709,0.06,0.1,0.9
177717,0.05,0.12,0.89
177725,0.05,0.15,0.91
177734,0.04,0.16,0.94
177742,0.04,0.16,0.97
177750,0.04,0.16,0.99
177762,0.03,0.15,1
177770,0.03,0.15,1
177778,0.02,0.15,1.01
177786,0.02,0.16,1.02
177795,0.03,0.17,1.03
177803,0.03,0.17,1.05
177811,0.03,0.15,1.05
177822,0.04,0.15,1.04
177831,0.05,0.15,1.03
177839,0.05,0.15,1.02
177847,0.04,0.13,1.02
177855,0.05,0.13,1.02
177864,0.05,0.11,1.02
177875,0.06,0.1,1.01
177885,0.06,0.11,1
177893,0.05,0.11,1.01
177902,0.04,0.12,1.02
177911,0.04,0.13,1.01
177919,0.04,0.14,1.01
177928,0.04,0.15,1
177939,0.04,0.14,1.01
177947,0.04,0.15,1
177956,0.04,0.15,0.99
177964,0.04,0.16,0.99
177972,0.04,0.16,0.98
177981,0.04,0.15,0.99
177989,0.04,0.16,0.99
178000,0.04,0.16,1
178009,0.04,0.16,0.99
178017,0.05,0.16,0.98
178025,0.06,0.17,0.98
178033,0.08,0.18,0.98
178042,0.08,0.18,0.99
178053,0.07,0.17,0.99
178061,0.07,0.16,0.99
178070,0.06,0.17,0.98
178078,0.06,0.18,0.98
178086,0.06,0.18,0.98
178094,0.06,0.17,0.99
178103,0.07,0.18,0.98
178114,0.08,0.2,0.98
178122,0.09,0.21,0.96
178130,0.09,0.21,0.94
178139,0.09,0.23,0.93
178147,0.08,0.25,0.92
178155,0.07,0.27,0.93
178163,0.07,0.29,0.92
178175,0.06,0.31,0.91
178183,0.05,0.32,0.89
178191,0.05,0.33,0.87
178199,0.05,0.33,0.85
178208,0.04,0.34,0.83
178216,0.04,0.35,0.79
178224,0.03,0.36,0.76
178236,0.03,0.34,0.73
178244,0.04,0.32,0.71
178252,0.05,0.29,0.68
178260,0.06,0.24,0.66
178269,0.08,0.19,0.64
178277,0.07,0.17,0.62
178288,0.05,0.16,0.6
178296,0.04,0.15,0.58
178305,0.04,0.15,0.57
178313,0.05,0.12,0.55
178321,0.06,0.1,0.53
178329,0.07,0.08,0.52
178338,0.07,0.09,0.55
178349,0.09,0.08,0.59
178357,0.13,0.07,0.66
178365,0.15,0.05,0.73
178374,0.12,0.03,0.79
178382,0.09,0.04,0.83
178390,0.05,0.06,0.84
178398,0,0.07,0.84
178410,-0.05,0.07,0.85
178418,-0.08,0.07,0.85
178426,-0.07,0.1,0.87
178435,-0.02,0.15,0.9
178443,0.04,0.17,0.96
178451,0.07,0.15,1.01
178462,0.08,0.13,1.07
178471,0.06,0.12,1.09
178479,0.06,0.1,1.09
178487,0.05,0.1,1.11
178495,0.02,0.12,1.16
178504,0,0.17,1.2
178512,-0.03,0.21,1.24
178523,-0.01,0.23,1.28
178532,0.03,0.26,1.29
178541,0.09,0.26,1.32
178550,0.14,0.24,1.36
178558,0.18,0.23,1.4
178567,0.19,0.22,1.46
178576,0.17,0.24,1.49
178587,0.16,0.26,1.5
178595,0.14,0.26,1.51
178604,0.11,0.24,1.52
178612,0.07,0.21,1.51
178620,0.05,0.21,1.51
178628,0,0.19,1.52
178640,-0.03,0.17,1.53
178648,-0.06,0.19,1.53
178656,-0.05,0.23,1.52
178664,-0.04,0.23,1.52
178673,-0.04,0.22,1.53
178681,-0.05,0.21,1.55
178689,-0.04,0.22,1.58
178701,-0.01,0.24,1.61
178708,0,0.22,1.64
178717,0,0.19,1.67
178725,0,0.19,1.7
178733,0,0.18,1.73
178742,0,0.1,1.81
178750,0.02,0.05,1.9
178761,0.05,0.05,1.98
178769,0.09,-0.02,2.06
178777,0.08,-0.11,2.12
178786,0.06,-0.1,2.19
178794,0.03,-0.1,2.25
178802,0.03,-0.1,2.27
178814,0.01,-0.04,2.25
178822,0.02,0.04,2.19
178830,0.09,0.2,2.13
178838,0.19,0.39,1.99
178847,0.22,0.58,1.83
178855,0.17,0.73,1.55
178863,0.07,0.75,1.31
178875,-0.06,0.65,1.14
178883,-0.17,0.57,0.97
178891,-0.28,0.44,0.78
178900,-0.29,0.32,0.59
178908,-0.15,0.35,0.47
178916,-0.01,0.46,0.25
178925,0.17,0.63,-0.03
178936,0.28,0.73,-0.32
178945,0.33,0.79,-0.58
178953,0.4,0.8,-0.73
178962,0.52,0.72,-0.67
178970,0.52,0.51,-0.4
178979,0.37,0.26,-0.19
178987,0.25,0.09,-0.01
178998,0.02,0,0.19
179007,-0.07,-0.03,0.24
179016,-0.12,-0.08,0.25
179025,-0.16,-0.11,0.25
179034,-0.17,-0.12,0.24
179042,-0.14,-0.15,0.22
179053,-0.08,-0.15,0.18
179062,-0.03,-0.14,0.12
179070,-0.01,-0.12,0.05
179078,-0.01,-0.07,0
179088,0.02,-0.04,-0.06
179097,0.06,-0.02,-0.1
179106,0.09,0,-0.12
179117,0.12,0.04,-0.12
179126,0.1,0.08,-0.09
179134,0.03,0.09,-0.04
179143,-0.01,0.09,-0.01
179151,-0.01,0.07,0.01
179160,-0.01,0.08,0.01
179171,0.04,0.11,0.05
179180,0.1,0.17,0.07
179189,0.14,0.23,0.05
179197,0.15,0.26,0.03
179206,0.16,0.3,0.01
179215,0.13,0.43,-0.03
179224,0.1,0.57,-0.02
179235,0.08,0.63,0.06
179243,0.04,0.67,0.16
179252,0.08,0.94,0.32
179260,0.1,1.12,0.67
179268,0.12,0.94,1.2
179277,0.11,0.5,1.6
179288,0.1,0.07,1.97
179296,-0.11,-0.34,2.25
179305,-0.29,-0.57,2.28
179313,-0.2,-0.41,2.12
179322,-0.11,-0.02,1.99
179330,-0.07,0.34,1.9
179338,0.03,0.72,1.76
179350,0.23,1.44,1.79
179358,0.14,1.44,1.94
179367,-0.15,0.17,1.92
179375,0,-0.52,1.98
179383,0.2,-0.34,2.23
179392,0.1,-0.13,2.2
179400,0.09,-0.12,1.96
179411,0.12,-0.03,1.86
179420,0.2,0.14,1.88
179428,0.17,0.19,1.83
179436,0.03,0.18,1.71
179445,-0.1,0.23,1.63
179453,-0.16,0.24,1.6
179464,-0.04,-0.01,1.74
179474,0.04,-0.09,1.8
179483,0.05,-0.07,1.78
179491,0.03,-0.01,1.73
179500,0.02,0.01,1.67
179509,0,0.04,1.61
179517,0,0.08,1.57
179529,-0.01,0.13,1.54
179537,-0.04,0.17,1.48
179545,-0.04,0.2,1.41
179554,-0.03,0.21,1.35
179562,0,0.17,1.31
179570,0.05,0.12,1.3
179582,0.1,0.07,1.32
179590,0.11,0.05,1.32
179598,0.11,0.04,1.31
179607,0.1,0.05,1.29
179615,0.08,0.05,1.26
179623,0.06,0.04,1.21
179631,0.04,0.02,1.16
179643,0.02,0.02,1.1
179651,0.01,0.04,1.03
179659,0.01,0.05,0.98
179668,0.01,0.06,0.92
179676,0.01,0.07,0.89
179684,0.02,0.06,0.84
179693,0.02,0.04,0.79
179704,0.02,0.04,0.76
179712,0.03,0.04,0.73
179721,0.03,0.03,0.71
179729,0.04,0.04,0.7
179737,0.04,0.04,0.67
179745,0.04,0.06,0.63
179754,0.04,0.08,0.59
179765,0.05,0.12,0.56
179773,0.07,0.16,0.52
179782,0.09,0.18,0.48
179790,0.09,0.17,0.47
179798,0.08,0.15,0.46
179806,0.09,0.15,0.47
179818,0.09,0.19,0.51
179826,0.09,0.21,0.51
179834,0.09,0.21,0.54
179843,0.08,0.24,0.56
179851,0.07,0.27,0.59
179859,0.05,0.28,0.64
179868,0.03,0.29,0.71
179879,0,0.25,0.88
179888,-0.01,0.23,0.98
179897,0,0.23,1.06
179906,0.01,0.24,1.12
179914,0.02,0.23,1.14
179923,0.05,0.24,1.13
179932,0.07,0.25,1.1
179943,0.09,0.25,1.08
179951,0.1,0.24,1.06
179959,0.1,0.24,1.04
179968,0.08,0.22,1.02
179976,0.07,0.19,0.99
179984,0.06,0.19,0.97
179996,0.04,0.19,0.95
180004,0.02,0.17,0.94
180012,0.03,0.15,0.94
180020,0.04,0.13,0.97
180029,0.05,0.11,0.98
180037,0.05,0.09,0.99
180045,0.05,0.08,0.99
180056,0.06,0.06,0.99
180065,0.07,0.06,1
180073,0.08,0.06,1.01
180081,0.08,0.07,1.01
180089,0.07,0.08,1.01
180098,0.06,0.09,1.01
180109,0.04,0.09,1
180117,0.05,0.09,1.01
180125,0.05,0.09,1.01
180134,0.05,0.09,1.02
180142,0.05,0.09,1.02
180150,0.05,0.09,1.02
180158,0.05,0.09,1.02
180177,0.05,0.09,0.99
180186,0.05,0.09,0.97
180194,0.06,0.09,0.97
180202,0.06,0.1,0.97
180210,0.06,0.1,0.98
180219,0.06,0.1,0.98
180227,0.06,0.09,0.98
180238,0.05,0.09,0.99
180247,0.04,0.08,1.01
180255,0.03,0.08,1.02
180263,0.03,0.08,1.02
180271,0.03,0.09,1.01
180279,0.02,0.09,1.01
180288,0.03,0.1,1.01
180299,0.04,0.1,1.01
180307,0.05,0.1,1
180315,0.06,0.1,1
180323,0.06,0.1,1
180332,0.06,0.1,1
180340,0.07,0.11,1
180348,0.07,0.11,0.99
180359,0.07,0.11,0.98
180368,0.06,0.11,0.98
180376,0.06,0.12,0.99
180384,0.05,0.12,1
180392,0.05,0.13,1
180400,0.04,0.14,1
180412,0.04,0.16,0.99
180420,0.04,0.18,0.98
180428,0.04,0.19,0.98
180436,0.04,0.2,0.96
180445,0.05,0.22,0.95
180453,0.05,0.23,0.94
180461,0.05,0.25,0.94
180473,0.05,0.25,0.94
180481,0.05,0.26,0.94
180489,0.05,0.28,0.94
180498,0.05,0.29,0.94
180506,0.06,0.31,0.92
180514,0.07,0.33,0.89
180522,0.08,0.35,0.86
180534,0.09,0.36,0.82
180542,0.1,0.37,0.78
180550,0.1,0.36,0.72
180559,0.11,0.33,0.67
180567,0.11,0.27,0.63
180575,0.11,0.21,0.6
180583,0.12,0.15,0.58
180595,0.09,0.11,0.57
180603,0.06,0.08,0.56
180611,0.04,0.07,0.54
180620,0.05,0.07,0.54
180628,0.04,0.07,0.55
180636,0.05,0.05,0.55
180648,0.05,0.02,0.55
180657,0.05,0.04,0.58
180666,0.03,0.09,0.63
180674,0.01,0.11,0.68
180683,0.01,0.1,0.76
180692,0,0.06,0.81
180700,0.01,0.05,0.85
180712,0.01,0.07,0.88
180720,0,0.08,0.89
180728,0,0.07,0.9
180736,0,0.04,0.92
180744,0.02,0.05,0.94
180752,0.04,0.1,0.97
180761,0.09,0.16,1.03
180772,0.13,0.16,1.09
180780,0.14,0.14,1.14
180788,0.13,0.13,1.19
180797,0.12,0.16,1.23
180805,0.11,0.16,1.26
180813,0.07,0.17,1.29
180824,0.03,0.19,1.29
180833,0.02,0.21,1.31
180841,0.01,0.2,1.35
180849,0.01,0.18,1.38
180858,0.01,0.17,1.4
180866,0.01,0.17,1.44
180874,-0.01,0.19,1.47
180885,0,0.21,1.51
180894,0.01,0.21,1.52
180902,0.04,0.19,1.53
180910,0.08,0.23,1.54
180919,0.09,0.25,1.55
180927,0.08,0.21,1.59
180935,0.07,0.19,1.62
180946,0.06,0.18,1.64
180955,0.05,0.19,1.65
180963,0.02,0.19,1.67
180971,0,0.19,1.68
180979,0.01,0.22,1.7
180988,0.01,0.24,1.73
180999,0.01,0.19,1.78
181007,0.02,0.16,1.82
181016,0.04,0.16,1.88
181024,0.08,0.17,1.96
181032,0.11,0.19,2.08
181040,0.15,0.15,2.24
181049,0.17,-0.02,2.4
181060,0.14,-0.1,2.52
181068,0.11,-0.02,2.56
181077,0.11,0.16,2.5
181085,0.09,0.25,2.38
181093,0.08,0.25,2.27
181102,0.09,0.29,2.17
181110,0.07,0.41,2.08
181121,0.03,0.54,1.93
181129,0,0.63,1.68
181138,-0.02,0.74,1.43
181146,-0.02,0.73,1.14
181154,0,0.67,0.88
181162,0.01,0.54,0.63
181174,-0.01,0.25,0.25
181182,0.02,0.25,0.3
181190,0.08,0.39,0.16
181199,0.11,0.54,-0.05
181207,0.07,0.64,-0.28
181216,0.03,0.68,-0.45
181224,0.06,0.66,-0.58
181235,0.27,0.52,-0.48
181245,0.29,0.37,-0.32
181254,0.26,0.21,-0.15
181262,0.2,0.12,-0.01
181270,0.12,0.11,0.06
181279,0.04,0.08,0.1
181288,-0.03,0.01,0.14
181299,-0.09,-0.07,0.15
181308,-0.11,-0.12,0.17
181316,-0.11,-0.15,0.19
181324,-0.09,-0.15,0.19
181333,-0.06,-0.14,0.17
181341,-0.03,-0.13,0.13
181352,0,-0.11,0.08
181361,0.04,-0.07,0.04
181371,0.07,-0.06,-0.02
181380,0.1,-0.04,-0.07
181389,0.12,-0.02,-0.08
181399,0.14,-0.02,-0.08
181408,0.14,0,-0.01
181419,0.1,0.02,0.01
181428,0.06,0.05,0.03
181436,0.02,0.05,0.03
181445,-0.01,0.07,0.03
181453,-0.02,0.12,0.03
181461,0,0.18,0.01
181473,0.03,0.23,0.01
181481,0.05,0.25,0
181490,0.08,0.31,-0.01
181498,0.12,0.53,-0.03
181506,0.14,0.64,0.06
181515,0.08,0.52,0.21
181523,0.05,0.48,0.33
181538,0.22,1.21,0.94
181547,0.08,0.95,1.54
181555,0.03,0.44,1.95
181564,-0.19,0.01,2.17
181573,-0.51,-0.21,2.33
181581,-0.52,-0.42,2.28
181590,-0.26,-0.34,2.09
181602,0.04,-0.07,2.01
181611,0.23,0.15,2.01
181619,0.36,0.27,2.02
181627,0.44,0.31,1.99
181636,0.45,0.31,1.95
181644,0.39,0.33,1.85
181657,0.23,0.48,1.75
181665,-0.08,0.37,1.65
181673,-0.26,0.13,1.59
181682,-0.19,0.1,1.66
181690,-0.04,0.2,1.74
181698,0.08,0.26,1.78
181707,0.18,0.31,1.85
181718,0.12,0.08,1.99
181726,0.12,-0.05,1.99
181735,0.11,-0.05,2.02
181743,0.1,-0.02,1.97
181751,0.08,0.11,1.82
181760,0.01,0.18,1.66
181771,-0.09,0.19,1.39
181780,-0.11,0.2,1.32
181789,-0.08,0.17,1.33
181797,-0.01,0.14,1.39
181806,0.07,0.15,1.44
181815,0.13,0.14,1.48
181823,0.19,0.13,1.49
181835,0.21,0.13,1.46
181843,0.19,0.13,1.4
181851,0.13,0.12,1.34
181859,0.06,0.11,1.29
181868,0.01,0.11,1.24
181876,-0.02,0.12,1.2
181884,-0.04,0.11,1.15
181896,-0.04,0.09,1.1
181904,-0.04,0.05,1.05
181912,-0.02,0.02,1.02
181920,0,0.01,0.99
181929,0.02,0,0.94
181937,0.06,0,0.94
181945,0.07,0.02,0.88
181957,0.1,0.03,0.82
181965,0.11,0.02,0.76
181973,0.13,0.02,0.72
181981,0.12,0.05,0.68
181990,0.11,0.05,0.64
181998,0.1,0.06,0.61
182009,0.08,0.07,0.59
182018,0.06,0.09,0.57
182026,0.04,0.09,0.55
182034,0.03,0.09,0.55
182042,0.02,0.1,0.55
182051,0.03,0.13,0.55
182059,0.05,0.16,0.54
182070,0.08,0.17,0.54
182078,0.11,0.18,0.53
182087,0.13,0.18,0.55
182095,0.14,0.21,0.57
182103,0.15,0.25,0.59
182112,0.14,0.26,0.62
182120,0.1,0.27,0.66
182131,0.05,0.27,0.72
182139,-0.01,0.28,0.8
182148,-0.07,0.28,0.89
182156,-0.12,0.29,0.98
182164,-0.13,0.3,1.07
182172,-0.11,0.28,1.13
182184,-0.07,0.27,1.16
182192,-0.02,0.25,1.18
182200,0.02,0.23,1.18
182209,0.06,0.21,1.16
182217,0.1,0.21,1.12
182225,0.13,0.2,1.08
182233,0.14,0.17,1.06
182245,0.15,0.14,1
182253,0.15,0.14,1
182261,0.14,0.14,0.97
182270,0.12,0.13,0.95
182278,0.09,0.12,0.92
182286,0.07,0.1,0.91
182295,0.06,0.07,0.93
182306,0.04,0.04,0.97
182315,0.04,0.05,0.98
182324,0.05,0.05,0.99
182333,0.05,0.05,0.99
182341,0.06,0.07,1
182350,0.06,0.08,1.01
182361,0.06,0.09,1.01
182369,0.05,0.1,1.01
182378,0.03,0.11,1.02
182386,0.01,0.11,1.03
182394,0.02,0.1,1.04
182402,0.03,0.1,1.05
182411,0.04,0.1,1.04
182422,0.05,0.1,1.02
182430,0.05,0.09,1
182439,0.05,0.08,0.99
182447,0.05,0.07,0.97
182455,0.06,0.07,0.97
182463,0.07,0.07,0.97
182471,0.07,0.06,0.97
182483,0.07,0.06,0.97
182491,0.07,0.06,0.97
182499,0.07,0.05,0.98
182507,0.06,0.04,0.99
182515,0.04,0.03,1
182524,0.03,0.03,1
182532,0.03,0.04,1.01
182543,0.03,0.05,1.01
182551,0.03,0.06,1.01
182560,0.02,0.05,1.01
182568,0.03,0.06,1
182576,0.04,0.07,1
182584,0.06,0.07,0.99
182595,0.06,0.07,1
182603,0.07,0.08,0.99
182612,0.07,0.09,0.99
182620,0.07,0.09,0.99
182628,0.06,0.09,0.99
182636,0.05,0.08,0.99
182644,0.05,0.08,0.99
182656,0.05,0.08,0.99
182664,0.04,0.08,0.99
182672,0.04,0.08,1
182680,0.05,0.07,1
182689,0.05,0.07,1.01
182697,0.05,0.08,1.02
182705,0.05,0.09,1.02
182716,0.05,0.1,1.02
182725,0.05,0.11,1.02
182733,0.05,0.12,1
182741,0.05,0.14,0.99
182749,0.05,0.15,0.97
182758,0.05,0.16,0.96
182766,0.05,0.18,0.96
182777,0.04,0.21,0.95
182786,0.04,0.23,0.95
182794,0.05,0.25,0.94
182802,0.06,0.27,0.93
182810,0.07,0.29,0.93
182819,0.08,0.3,0.93
182827,0.07,0.32,0.94
182838,0.07,0.34,0.93
182847,0.06,0.37,0.91
182855,0.05,0.4,0.86
182863,0.06,0.43,0.81
182871,0.07,0.43,0.74
182880,0.08,0.4,0.68
182891,0.08,0.35,0.61
182899,0.08,0.29,0.55
182907,0.06,0.22,0.5
182916,0.05,0.17,0.47
182924,0.04,0.15,0.48
182932,0.05,0.13,0.47
182941,0.06,0.11,0.46
182952,0.06,0.08,0.43
182960,0.05,0.05,0.4
182968,0.06,0.04,0.39
182977,0.09,0.04,0.39
