"row_number","athlete_name","session_type","session_name","session_num","time","C_res_acc","C_peak_mag","C_f_time","C_Jump","C_jh","C_PL","C_acc_zone","C_acc_zone_time","C_ma_Peak","C_raw_peak_mag","C_active_time","L_res_acc","L_peak_mag","L_f_time","L_Jump","L_jh","L_PL","L_acc_zone","L_acc_zone_time","L_ma_Peak","L_raw_peak_mag","L_active_time","R_res_acc","R_peak_mag","R_f_time","R_Jump","R_jh","R_PL","R_acc_zone","R_acc_zone_time","R_ma_Peak","R_raw_peak_mag","R_active_time","C_x_raw","C_y_raw","C_z_raw","C_up_id"
0.63,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.01189628202078,0,NA,0,NA,5.24912019808701e-05,0,1.5,0,0,1.01189628202078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,1.01,1.01110353878315
0.64,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.00971871106586,0,NA,0,NA,5.72809750992047e-05,0,1.5,0,0,1.00971871106586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287499999999956,0.0387499999999956,1.00125,1.00883204398378
0.65,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.00759779954159,0,NA,0,NA,5.28780804965394e-05,0,1.5,0,0,1.00759779954159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.04,1,1.0065514558214
0.66,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.0060231537753,0,NA,0,NA,4.33467369008622e-05,0,1.5,0,0,1.0060231537753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.04,1.00909090909093,1.00479051528824
0.67,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.00505462858975,0,NA,0,NA,3.2689686553542e-05,0,1.5,0,0,1.00505462858975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.05,1.01,1.00364197133188
0.68,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.00461081763102,0,NA,0,NA,2.49193835046453e-05,0,1.5,0,0,1.00461081763102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.05,1.00666666666668,1.00303890983092
0.69,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.00471795030371,0,NA,0,NA,2.3607130105874e-05,0,1.5,0,0,1.00471795030371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.05,1,1.00300539728862
0.7,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.00547170968622,0,NA,0,NA,2.63107241434349e-05,0,1.5,0,0,1.00547170968622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275000000000178,0.0575000000000178,1,1.00362642676648
0.71,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.00678335253559,0,NA,0,NA,2.83853695855341e-05,0,1.5,0,0,1.00678335253559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.06,1,1.00479970406659
0.72,"Athlete 4","Training","Drill 1",1,2021-04-22 00:02:42,1.00819554811682,0,NA,0,NA,3.08384033974843e-05,0,1.5,0,0,1.00819554811682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.06,1.00909090909093,1.00605234379105
